src_ip,dst_ip,src_port,dst_port,protocol,ja4,ja4s,ja4h,ja4ssh,ja4x,ja4l_c,ja4l_s,ja4t,ja4ts,ja4d,ja4_version,ja4_sni,ja4_cipher_count,ja4_extension_count,ja4_alpn,ja4_cipher_hash,ja4_extension_hash,ja4s_version,ja4s_ext_count,ja4s_alpn,ja4s_cipher,ja4s_ext_hash,ja4h_method,ja4h_version,ja4h_cookie,ja4h_referer,ja4h_header_count,ja4h_lang,ja4h_header_hash,ja4h_cookie_name_hash,ja4h_cookie_value_hash,ja4l_latency_c,ja4l_ttl_c,ja4l_app_latency_c,ja4l_latency_s,ja4l_ttl_s,ja4l_app_latency_s,ja4t_window_size,ja4t_tcp_options,ja4t_mss,ja4t_window_scale,ja4ts_window_size,ja4ts_tcp_options,ja4ts_mss,ja4ts_window_scale,ja4d_type,ja4d_size,ja4d_ip,ja4d_fqdn,ja4d_options,ja4d_request_list,flow_duration,total_fwd_packets,total_bwd_packets,total_packets,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_bytes_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,fwd_urg_flags,fwd_psh_ack_count,bwd_psh_flags,bwd_urg_flags,bwd_psh_ack_count,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,fwd_header_len,bwd_header_len,fwd_header_len_mean,bwd_header_len_mean,fwd_payload_bytes,bwd_payload_bytes,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,down_up_ratio,avg_pkt_size,avg_fwd_segment_size,avg_bwd_segment_size,init_fwd_win_bytes,init_bwd_win_bytes,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,is_known_doh_server,uses_port_443,uses_port_853,has_tls,has_http,response_time_mean,response_time_std,response_time_max,response_time_min,pkt_len_variance,pkt_len_median,pkt_len_mode,pkt_len_skew_from_median,pkt_len_cov,pkt_time_variance,pkt_time_median,pkt_time_mode,pkt_time_skew_from_median,Label,Mitre_Tactics,Mitre_Techniques,Resolved_Attack_IDs,Resolved_Attack_Labels,Resolved_Label_Count
104.18.95.41,192.168.100.4,443,49875,TCP,,,,,,22074_128_1951,20922_59_0000,64240_2-1-3-1-1-4_1460_8,65535_2-1-1-4-1-3_1131_13,,0,i,0,0,00,000000000000,000000000000,0,0,00,0000,000000000000,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,22074,128,1951,20922,59,0,64240,2-1-3-1-1-4,1460,8,65535,2-1-1-4-1-3,1131,13,0,0,n,n,0,0,0.1460120677947998,30,50,80,1185.0,54.0,314.8666666666667,412.618527079055,1185.0,54.0,934.92,448.0303489720311,384844.902538948,547.8999181932631,0.0018482540227189,0.0060649548221174,0.0320510864257812,1.0013580322265623e-05,0.124946117401123,0.0043084868069352,0.0092541078567254,0.0320510864257812,3.695487976074219e-05,0.1460120677947998,0.0029798381182612,0.0093261217574002,0.0532097816467285,1.0013580322265623e-05,10,0,10,7,0,7,0,2,0,17,79,0,0,0,1212,2012,20.4,20.24,7814,44034,1185.0,54.0,702.4,528.5939036727533,279411.515,1.6666666666666667,702.4,314.8666666666667,934.92,65535,64240,0.0018482540227189,0.0060649548221174,0.0320510864257812,1.0013580322265623e-05,0,0,0,0,0,1,0,0,0,0.0001605578831263,0.0001007370074526,0.0003149509429931,1.1920928955078123e-05,279411.515,1185.0,1185.0,-0.2571622580005244,0.7525539630876329,3.678367699432544e-05,3.790855407714844e-05,1.1920928955078123e-05,3.420236435560521,1,Discovery,Query Registry;System Information Discovery,T1012;T1082,T1012 Query Registry;T1082 System Information Discovery,2
104.17.24.14,192.168.100.4,443,49876,TCP,,,,,,21447_128_1371,23434_59_0000,64240_2-1-3-1-1-4_1460_8,65535_2-1-1-4-1-3_1131_13,,0,i,0,0,00,000000000000,000000000000,0,0,00,0000,000000000000,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,21447,128,1371,23434,59,0,64240,2-1-3-1-1-4,1460,8,65535,2-1-1-4-1-3,1131,13,0,0,n,n,0,0,0.1308119297027588,30,15,45,1185.0,54.0,845.4333333333333,453.6504295404362,1185.0,54.0,201.66666666666663,301.0649247070952,217013.84624862164,344.0053220088761,0.0029729984023354,0.0086542569610054,0.0459308624267578,9.5367431640625e-07,0.1073780059814453,0.0037026898614291,0.0100161234104491,0.0460579395294189,4.315376281738281e-05,0.0848810672760009,0.0060629333768572,0.0091735870518251,0.0238010883331298,2.408027648925781e-05,8,0,8,5,0,5,0,2,0,13,44,0,0,0,1212,612,20.4,20.8,23731,2203,1185.0,54.0,630.8444444444444,509.42054033340696,259509.2869135803,0.5,630.8444444444444,845.4333333333333,201.66666666666663,65535,64240,0.0029729984023354,0.0086542569610054,0.0459308624267578,9.5367431640625e-07,0,0,0,0,0,1,0,0,0,0.0001484553019205,0.0001481335305864,0.0004498958587646,1.1920928955078123e-05,259509.2869135803,591.0,1185.0,-0.0183836134296525,0.8075216399536183,7.489616354711081e-05,7.390975952148438e-05,7.390975952148438e-05,3.466243073774413,1,Discovery,Query Registry;System Information Discovery,T1012;T1082,T1012 Query Registry;T1082 System Information Discovery,2
104.17.24.14,192.168.100.4,443,49877,TCP,,,,,,20900_128_1599,20908_59_0000,64240_2-1-3-1-1-4_1460_8,65535_2-1-1-4-1-3_1131_13,,0,i,0,0,00,000000000000,000000000000,0,0,00,0000,000000000000,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,20900,128,1599,20908,59,0,64240,2-1-3-1-1-4,1460,8,65535,2-1-1-4-1-3,1131,13,0,0,n,n,0,0,0.1256859302520752,252,39,291,1185.0,54.0,1106.4880952380952,251.1739655485572,1185.0,54.0,114.05128205128206,201.64273416601475,2253895.8770631584,2315.294953193023,0.0004333997594899,0.002870051404488,0.0327019691467285,0.0,0.1047780513763427,0.0004174424357623,0.0028666699827179,0.0330400466918945,2.09808349609375e-05,0.0929839611053466,0.0024469463448775,0.0059919334790053,0.0221080780029296,1.5020370483398438e-05,25,0,25,6,0,6,0,2,0,31,290,0,0,0,10092,1572,20.047619047619047,20.307692307692307,265215,2330,1185.0,54.0,973.4810996563574,417.60345816121605,174392.6482682065,0.1547619047619047,973.4810996563574,1106.4880952380952,114.05128205128206,65535,64240,0.0004333997594899,0.002870051404488,0.0327019691467285,0.0,0,0,0,0,0,1,0,0,0,4.487037658691406e-05,5.031251191277124e-05,0.0002110004425048,0.0,174392.6482682065,1185.0,1185.0,-1.580317643968459,0.4289795233914985,8.237195064403658e-06,6.699562072753906e-05,6.699562072753906e-05,8.553291852824387,1,Discovery,Query Registry;System Information Discovery,T1012;T1082,T1012 Query Registry;T1082 System Information Discovery,2
150.171.27.11,192.168.100.4,443,49848,TCP,,,,,,39339_128_1176,38590_116_0000,64240_2-1-3-1-1-4_1460_8,65535_2-1-3-1-1-4_1131_8,,0,i,0,0,00,000000000000,000000000000,0,0,00,0000,000000000000,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,39339,128,1176,38590,116,0,64240,2-1-3-1-1-4,1460,8,65535,2-1-3-1-1-4,1131,8,0,0,n,n,0,0,0.1939480304718017,19,14,33,1185.0,54.0,440.2105263157895,492.288915913513,1185.0,54.0,233.5,324.7310425567596,59979.98521408718,170.148672918841,0.0060608759522438,0.012619527932543,0.0385899543762207,1.5020370483398438e-05,0.1552081108093261,0.0086226728227403,0.0149905442002959,0.0441539287567138,2.5987625122070312e-05,0.1939480304718017,0.0149190792670616,0.0177772186487478,0.0395939350128173,1.5020370483398438e-05,5,0,5,5,0,5,2,2,0,10,32,0,0,0,772,572,20.63157894736842,20.857142857142858,7326,2501,1185.0,54.0,352.5151515151515,441.2566848124159,194707.46189164373,0.7368421052631579,352.5151515151515,440.2105263157895,233.5,65535,64240,0.0060608759522438,0.012619527932543,0.0385899543762207,1.5020370483398438e-05,0,0,0,0,0,1,0,0,0,9.66787338256836e-05,6.945619905466463e-05,0.0002181529998779,2.384185791015625e-05,194707.46189164373,66.0,54.0,1.1400459267601109,1.2517382101615857,0.0001592524852402,0.0001310110092163,4.1961669921875e-05,1.8948738102509903,1,Discovery,Query Registry;System Information Discovery,T1012;T1082,T1012 Query Registry;T1082 System Information Discovery,2
150.171.22.17,192.168.100.4,443,49849,TCP,,,,,,39339_128_1238,38517_116_0000,64240_2-1-3-1-1-4_1460_8,65535_2-1-3-1-1-4_1131_8,,0,i,0,0,00,000000000000,000000000000,0,0,00,0000,000000000000,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,39339,128,1238,38517,116,0,64240,2-1-3-1-1-4,1460,8,65535,2-1-3-1-1-4,1131,8,0,0,n,n,0,0,0.1972510814666748,20,15,35,1185.0,54.0,439.85,485.93664967771264,1185.0,54.0,211.06666666666663,302.3936654245404,60648.59016765962,177.43882436412994,0.0058015023960786,0.0128328260749743,0.0385169982910156,1.0967254638671877e-05,0.1586601734161377,0.0083505354429546,0.0153404637504686,0.0424158573150634,3.0994415283203125e-05,0.1972510814666748,0.0140893629619053,0.0178186710782964,0.0397689342498779,1.0967254638671877e-05,7,0,7,5,0,5,2,2,0,12,34,0,0,0,812,612,20.6,20.8,7705,2344,1185.0,54.0,341.8,432.3676213594168,186941.76,0.75,341.8,439.85,211.06666666666663,65535,64240,0.0058015023960786,0.0128328260749743,0.0385169982910156,1.0967254638671877e-05,0,0,0,0,0,1,0,0,0,7.544245038713728e-05,2.684236158363161e-05,0.000115156173706,3.695487976074219e-05,186941.76,92.0,54.0,1.2438642588789628,1.2649725610281355,0.0001646814250705,9.191036224365234e-05,3.695487976074219e-05,1.9841165864400487,1,Discovery,Query Registry;System Information Discovery,T1012;T1082,T1012 Query Registry;T1082 System Information Discovery,2
150.171.27.11,192.168.100.4,80,49850,TCP,,,ge11nn070000_e9f4396aa794_000000000000_000000000000,,,39246_128_34580,38519_120_0000,64240_2-1-3-1-1-4_1460_8,65535_2-1-3-1-1-4_1131_8,,0,i,0,0,00,000000000000,000000000000,0,0,00,0000,000000000000,ge,11,n,n,7,0000,e9f4396aa794,000000000000,000000000000,39246,128,34580,38519,120,0,64240,2-1-3-1-1-4,1460,8,65535,2-1-3-1-1-4,1131,8,0,0,n,n,0,0,0.1554610729217529,5,5,10,892.0,54.0,224.0,334.032333764263,707.0,54.0,187.0,260.04153514390737,13218.743196467762,64.32478441103534,0.0172734525468614,0.0181034971282881,0.0385191440582275,3.1948089599609375e-05,0.1168558597564697,0.0292139649391174,0.017110118758802,0.0429980754852294,3.1948089599609375e-05,0.1554610729217529,0.0388652682304382,0.0271058039618322,0.0775179862976074,0.000856876373291,1,0,1,1,0,1,2,2,0,2,9,0,0,0,212,212,22.4,22.4,838,653,892.0,54.0,205.5,299.90306767354014,89941.85,1.0,205.5,224.0,187.0,65535,64240,0.0172734525468614,0.0181034971282881,0.0385191440582275,3.1948089599609375e-05,0,0,0,0,0,0,0,0,1,0.0016283194224039,0.002153650006599,0.004673957824707,8.606910705566406e-05,89941.85,54.0,54.0,1.569560319806323,1.459382324445451,0.0003277366082739,0.004673957824707,3.1948089599609375e-05,0.2187360822275547,1,Discovery,Query Registry;System Information Discovery,T1012;T1082,T1012 Query Registry;T1082 System Information Discovery,2
104.18.22.222,192.168.100.4,443,49851,TCP,,,,,,29513_128_2603,29166_59_0000,64240_2-1-3-1-1-4_1460_8,65535_2-1-1-4-1-3_1131_13,,0,i,0,0,00,000000000000,000000000000,0,0,00,0000,000000000000,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,29513,128,2603,29166,59,0,64240,2-1-3-1-1-4,1460,8,65535,2-1-1-4-1-3,1131,13,0,0,n,n,0,0,0.1677930355072021,17,16,33,1185.0,54.0,551.0588235294117,520.5171038143912,1185.0,54.0,180.9375,283.70285263590495,73084.08220240843,196.6708564527015,0.0052435323596,0.0105778223756753,0.0291659832000732,1.9073486328125e-06,0.1385130882263183,0.0086570680141448,0.0128253879713136,0.0313320159912109,3.910064697265625e-05,0.1677930355072021,0.0111862023671468,0.0157125125198358,0.0445539951324462,1.3113021850585938e-05,5,0,5,5,0,5,2,2,0,10,32,0,0,0,692,652,20.705882352941178,20.75,8438,2019,1185.0,54.0,371.6060606060606,461.31800242046535,212814.29935720845,0.9411764705882352,371.6060606060606,551.0588235294117,180.9375,65535,64240,0.0052435323596,0.0105778223756753,0.0291659832000732,1.9073486328125e-06,0,0,0,0,0,1,0,0,0,0.0001061643872942,8.475462774439913e-05,0.0002369880676269,1.9073486328125e-06,212814.29935720845,85.0,54.0,1.043376575145642,1.2414167887038536,0.0001118903262113,0.0001084804534912,1.9073486328125e-06,1.7122830792649817,1,Discovery,Query Registry;System Information Discovery,T1012;T1082,T1012 Query Registry;T1082 System Information Discovery,2
192.168.100.4,3.5.137.54,49852,443,TCP,,,,,,150_128_386,40133_248_0000,64240_2-1-3-1-1-4_1460_8,64240_2-1-3-1-1-4_1131_8,,0,i,0,0,00,000000000000,000000000000,0,0,00,0000,000000000000,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,150,128,386,40133,248,0,64240,2-1-3-1-1-4,1460,8,64240,2-1-3-1-1-4,1131,8,0,0,n,n,0,0,0.130328893661499,10,16,26,1185.0,54.0,212.9,350.10411308637896,1034.0,54.0,505.75,442.7243075549388,78424.66634104043,199.4952866517025,0.0052131557464599,0.0125776854632358,0.0420560836791992,1.5020370483398438e-05,0.1243629455566406,0.0138181050618489,0.0180580841252993,0.0424721240997314,1.5020370483398438e-05,0.090195894241333,0.0060130596160888,0.0140614386932469,0.0426070690155029,4.38690185546875e-05,1,0,1,7,0,7,1,2,2,8,25,0,0,0,412,652,21.2,20.75,1577,7216,1185.0,54.0,393.11538461538464,433.65914716186927,188060.25591715967,1.6,393.11538461538464,212.9,505.75,64240,64240,0.0052131557464599,0.0125776854632358,0.0420560836791992,1.5020370483398438e-05,0,0,0,0,0,1,0,0,0,0.0204211473464965,0.0186798788193555,0.0420560836791992,3.1948089599609375e-05,188060.25591715967,72.0,54.0,0.7368913088927406,1.1031345099509442,0.000158198171612,7.700920104980469e-05,3.1948089599609375e-05,2.305739180770847,1,Discovery,Query Registry;System Information Discovery,T1012;T1082,T1012 Query Registry;T1082 System Information Discovery,2
192.168.100.4,3.5.137.54,49853,443,TCP,,,,,,117_128_513,39951_248_0000,64240_2-1-3-1-1-4_1460_8,64240_2-1-3-1-1-4_1131_8,,0,i,0,0,00,000000000000,000000000000,0,0,00,0000,000000000000,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,117,128,513,39951,248,0,64240,2-1-3-1-1-4,1460,8,64240,2-1-3-1-1-4,1131,8,0,0,n,n,0,0,0.1297190189361572,16,17,33,1185.0,54.0,160.0625,284.9922079526912,1034.0,54.0,550.6470588235294,435.46863751142325,91906.33800481912,254.39600353623817,0.0040537193417549,0.0111716115046103,0.0412628650665283,3.814697265625e-06,0.1236250400543212,0.0082416693369547,0.0153056875614897,0.041496992111206,1.0013580322265623e-05,0.0897681713104248,0.0056105107069015,0.0135845356502499,0.041903018951416,3.409385681152344e-05,1,0,1,8,0,8,1,2,2,9,32,0,0,0,760,692,27.5,20.705882352941178,1577,8431,1185.0,54.0,361.27272727272725,418.5372270997164,175173.41046831958,1.0625,361.27272727272725,160.0625,550.6470588235294,64240,64240,0.0040537193417549,0.0111716115046103,0.0412628650665283,3.814697265625e-06,0,0,0,0,0,1,0,0,0,0.0134714444478352,0.0177568228913503,0.0412628650665283,2.408027648925781e-05,175173.41046831958,66.0,66.0,0.9170957437478868,1.1585076744078713,0.0001248049036099,4.792213439941406e-05,2.5987625122070312e-05,2.737671387631983,1,Discovery,Query Registry;System Information Discovery,T1012;T1082,T1012 Query Registry;T1082 System Information Discovery,2
192.168.100.4,3.5.137.54,49855,443,TCP,,,,,,84_128_356,40045_248_0000,64240_2-1-3-1-1-4_1460_8,64240_2-1-3-1-1-4_1131_8,,0,i,0,0,00,000000000000,000000000000,0,0,00,0000,000000000000,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,84,128,356,40045,248,0,64240,2-1-3-1-1-4,1460,8,64240,2-1-3-1-1-4,1131,8,0,0,n,n,0,0,0.0851359367370605,6,13,19,1185.0,54.0,318.8333333333333,419.80170583529343,1034.0,54.0,581.6923076923077,452.5521448264081,111292.60290238206,223.17250186229649,0.00472977426317,0.0120738486047328,0.0400450229644775,1.2159347534179688e-05,0.0823099613189697,0.0164619922637939,0.0183450817267317,0.0401289463043212,1.2159347534179688e-05,0.045090913772583,0.0037575761477152,0.0115879843210224,0.0421359539031982,4.38690185546875e-05,1,0,1,5,0,5,1,2,2,6,18,0,0,0,252,532,22.0,20.923076923076923,1577,6848,1185.0,54.0,498.6842105263158,459.0320539927443,210710.4265927977,2.1666666666666665,498.6842105263158,318.8333333333333,581.6923076923077,64240,64240,0.00472977426317,0.0120738486047328,0.0400450229644775,1.2159347534179688e-05,0,0,0,0,0,1,0,0,0,0.0258403619130452,0.0182548030300497,0.0400450229644775,6.914138793945312e-05,210710.4265927977,289.0,1034.0,0.2712581753166004,0.9204864407242366,0.00014577782013,6.949901580810547e-05,1.2159347534179688e-05,2.4465871614258865,1,Discovery,Query Registry;System Information Discovery,T1012;T1082,T1012 Query Registry;T1082 System Information Discovery,2
192.168.100.4,3.5.137.54,49856,443,TCP,,,,,,111_128_290,40145_248_0000,64240_2-1-3-1-1-4_1460_8,64240_2-1-3-1-1-4_1131_8,,0,i,0,0,00,000000000000,000000000000,0,0,00,0000,000000000000,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,111,128,290,40145,248,0,64240,2-1-3-1-1-4,1460,8,64240,2-1-3-1-1-4,1131,8,0,0,n,n,0,0,1.2965099811553955,23,24,47,1185.0,54.0,204.91304347826087,321.80400638512856,1034.0,54.0,459.875,403.6680063802431,12147.997492440636,36.25116712029904,0.0281849995903346,0.1012042955305034,0.5549571514129639,0.0,1.2965099811553955,0.0589322718706998,0.1407902682848971,0.5549571514129639,1.1920928955078123e-05,1.2562570571899414,0.0546198720517365,0.1507704368427116,0.6002261638641357,2.002716064453125e-05,4,0,4,12,0,12,2,2,1,16,46,0,0,0,1064,972,26.26086956521739,20.5,3327,9729,1185.0,54.0,335.1063829787234,387.4644381234508,150128.69081032142,1.0434782608695652,335.1063829787234,204.91304347826087,459.875,64240,64240,0.0281849995903346,0.1012042955305034,0.5549571514129639,0.0,0,0,0,0,0,1,0,0,0,0.0274824301401774,0.0194814455264592,0.0451970100402832,4.0531158447265625e-06,150128.69081032142,66.0,66.0,1.050867878078931,1.1562430851937897,0.0102423094338254,6.008148193359375e-05,2.5033950805664062e-05,4.4334193494101255,1,Discovery,Query Registry;System Information Discovery,T1012;T1082,T1012 Query Registry;T1082 System Information Discovery,2
192.168.100.4,2.16.241.219,49857,443,TCP,t02i000000_e3b0c44298fc_000000000000,t120200_1302_a56c5b993250,,,,189_128_300,38719_52_0000,64240_2-1-3-1-1-4_1460_8,64240_2-1-1-4-1-3_1131_7,,2,i,0,0,00,e3b0c44298fc,000000000000,12,2,00,1302,a56c5b993250,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,189,128,300,38719,52,0,64240,2-1-3-1-1-4,1460,8,64240,2-1-1-4-1-3,1131,7,0,0,n,n,0,0,1.0511701107025146,300,614,914,1185.0,54.0,60.93,71.92003730996439,1185.0,54.0,1161.2100977198695,149.46783939042732,695664.7573543404,869.5072193302361,0.0011513363753587,0.0153020265346189,0.3234419822692871,0.0,1.0509519577026367,0.0035148894906442,0.0266006786087895,0.3234419822692871,1.621246337890625e-05,1.012451171875,0.001651633233075,0.0206891821560939,0.3624138832092285,3.504753112792969e-05,5,0,5,176,0,176,2,2,1,181,913,0,0,0,12012,24572,20.04,20.019543973941367,2067,679815,1185.0,54.0,800.0678336980307,532.5781517673685,283639.4877399461,2.046666666666667,800.0678336980307,60.93,1161.2100977198695,64240,64240,0.0011513363753587,0.0153020265346189,0.3234419822692871,0.0,0,0,0,0,0,1,0,1,0,0.0011875006379981,0.0048335299532695,0.0387449264526367,0.0,283639.4877399461,1185.0,1185.0,-0.6705970842097246,0.6656662464552715,0.0002341520160661,7.486343383789062e-05,5.793571472167969e-05,20.33106248252739,1,Discovery,Query Registry;System Information Discovery,T1012;T1082,T1012 Query Registry;T1082 System Information Discovery,2
188.114.96.3,192.168.100.4,443,49858,TCP,,,,,,30029_128_3815,29323_59_0000,64240_2-1-3-1-1-4_1460_8,65535_2-1-1-4-1-3_1131_13,,0,i,0,0,00,000000000000,000000000000,0,0,00,0000,000000000000,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,30029,128,3815,29323,59,0,64240,2-1-3-1-1-4,1460,8,65535,2-1-1-4-1-3,1131,13,0,0,n,n,0,0,0.0993001461029052,7,8,15,1185.0,54.0,537.2857142857143,554.6416383024047,1185.0,54.0,259.375,376.8397993511301,58771.31332669059,151.0571795579779,0.0070928675787789,0.0118547610613469,0.0303599834442138,9.059906005859377e-06,0.0698680877685546,0.0116446812947591,0.0152050416211334,0.0358431339263916,3.886222839355469e-05,0.0993001461029052,0.0141857351575578,0.0146928095185581,0.0330641269683837,9.059906005859377e-06,1,0,1,2,0,2,2,2,0,3,14,0,0,0,292,332,21.714285714285715,21.5,3371,1631,1185.0,54.0,389.06666666666666,488.3850211553267,238519.92888888888,1.1428571428571428,389.06666666666666,537.2857142857143,259.375,65535,64240,0.0070928675787789,0.0118547610613469,0.0303599834442138,9.059906005859377e-06,0,0,0,0,0,1,0,0,0,0.0014290213584899,0.0022853054925279,0.0053870677947998,7.605552673339844e-05,238519.92888888888,66.0,54.0,0.9309033908266524,1.2552733580071795,0.0001405353598216,0.0001264810562133,9.059906005859377e-06,1.336211260386717,1,Discovery,Query Registry;System Information Discovery,T1012;T1082,T1012 Query Registry;T1082 System Information Discovery,2
188.114.96.3,192.168.100.4,443,49859,TCP,,,,,,29713_128_3694,29063_59_0000,64240_2-1-3-1-1-4_1460_8,65535_2-1-1-4-1-3_1131_13,,0,i,0,0,00,000000000000,000000000000,0,0,00,0000,000000000000,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,29713,128,3694,29063,59,0,64240,2-1-3-1-1-4,1460,8,65535,2-1-1-4-1-3,1131,13,0,0,n,n,0,0,0.9318909645080566,96,52,148,1185.0,54.0,884.65625,444.93182596056687,1185.0,54.0,164.21153846153845,277.6879361205018,100297.14157529204,158.81686338500867,0.0063393943163813,0.0358551850749851,0.4150590896606445,9.5367431640625e-07,0.9027140140533448,0.0095022527795088,0.0459781058613228,0.4151859283447265,3.790855407714844e-05,0.9318909645080566,0.0182723718530991,0.0608004632593817,0.4152951240539551,9.059906005859377e-06,26,0,26,10,0,10,2,2,0,36,147,0,0,0,3852,2092,20.125,20.23076923076923,79731,5719,1185.0,54.0,631.527027027027,523.2527223356817,273793.411431702,0.5416666666666666,631.527027027027,884.65625,164.21153846153845,65535,64240,0.0063393943163813,0.0358551850749851,0.4150590896606445,9.5367431640625e-07,0,0,0,0,0,1,0,0,0,0.0016504434438852,0.009850247675301,0.062371015548706,5.0067901611328125e-06,273793.411431702,553.0,1185.0,0.005299475773581,0.8285515899437325,0.0012855942967614,5.793571472167969e-05,5.793571472167969e-05,10.199994772546884,1,Discovery,Query Registry;System Information Discovery,T1012;T1082,T1012 Query Registry;T1082 System Information Discovery,2
192.168.100.4,35.190.80.1,49860,443,TCP,,t120200_1301_234ea6891581,,,,121_128_266,42534_122_0000,64240_2-1-3-1-1-4_1460_8,65535_2-1-1-4-1-3_1131_8,,0,i,0,0,00,000000000000,000000000000,12,2,00,1301,234ea6891581,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,121,128,266,42534,122,0,64240,2-1-3-1-1-4,1460,8,65535,2-1-1-4-1-3,1131,8,0,0,n,n,0,0,0.5071840286254883,19,21,40,1185.0,54.0,218.7894736842105,282.3873000997349,1185.0,54.0,317.85714285714283,441.9423885869424,21357.139398406605,78.86683677402735,0.0130047186827048,0.025831566742806,0.122953176498413,1.9073486328125e-05,0.5071840286254883,0.0281768904791937,0.0462524381351136,0.1678900718688964,1.9073486328125e-05,0.4644629955291748,0.0232231497764587,0.0328195047572932,0.122953176498413,3.886222839355469e-05,11,0,11,7,0,7,2,2,0,18,39,0,0,0,772,852,20.63157894736842,20.571428571428573,3119,5529,1185.0,54.0,270.8,377.97428483959067,142864.56,1.105263157894737,270.8,218.7894736842105,317.85714285714283,64240,65535,0.0130047186827048,0.025831566742806,0.122953176498413,1.9073486328125e-05,0,0,0,0,0,1,0,1,0,0.0267878600529262,0.0186172415377214,0.0427780151367187,4.1961669921875e-05,142864.56,85.0,54.0,1.7132239690532205,1.3957691463795814,0.000667269840388,0.0001759529113769,1.9073486328125e-05,2.5587631026952176,1,Discovery,Query Registry;System Information Discovery,T1012;T1082,T1012 Query Registry;T1082 System Information Discovery,2
188.114.96.3,192.168.100.4,443,49861,TCP,,,,,,29181_128_2835,28730_59_0000,64240_2-1-3-1-1-4_1460_8,65535_2-1-1-4-1-3_1131_13,,0,i,0,0,00,000000000000,000000000000,0,0,00,0000,000000000000,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,29181,128,2835,28730,59,0,64240,2-1-3-1-1-4,1460,8,65535,2-1-1-4-1-3,1131,13,0,0,n,n,0,0,0.3492419719696045,60,39,99,1185.0,54.0,976.15,401.6146920038326,1185.0,54.0,108.28205128205128,195.54053271445733,179795.11353081284,283.471082933343,0.0035636935915265,0.0176314866363304,0.1602089405059814,9.5367431640625e-07,0.320369005203247,0.005429983139038,0.0255633269071417,0.1892688274383545,4.1961669921875e-05,0.3492419719696045,0.0091905782097264,0.0343426251616701,0.2104480266571045,1.621246337890625e-05,10,0,10,5,0,5,2,2,0,15,98,0,0,0,2412,1572,20.2,20.307692307692307,55317,2105,1185.0,54.0,634.2626262626262,540.9648616430616,292642.9815324967,0.65,634.2626262626262,976.15,108.28205128205128,65535,64240,0.0035636935915265,0.0176314866363304,0.1602089405059814,9.5367431640625e-07,0,0,0,0,0,1,0,0,0,0.0050691813230514,0.0278639815032092,0.1602089405059814,9.5367431640625e-07,292642.9815324967,575.0,1185.0,-0.0322151506666831,0.8529035753386275,0.000310869321007,6.794929504394531e-05,7.104873657226562e-05,7.459572772895818,1,Discovery,Query Registry;System Information Discovery,T1012;T1082,T1012 Query Registry;T1082 System Information Discovery,2
